Name,Count,Channel,gender,occupation,ethnic_group
George Zimmerman,6,Crash Course,male,neighborhood watch,None
Michael Brown,5,Crash Course,male,politician,None
Taylor,3,Crash Course,male,zoologist|university teacher|ichthyologist|herpetologist,None
Lincoln,1,Crash Course,female,badminton player,None
Farmer Joe,5,Crash Course,None,None,None
Elizabeth Key Grinstead,9,Crash Course,female,activist,African Americans
Marcus Garvey,17,Crash Course,male,politician|printer|entrepreneur|sociologist|journalist,African Jamaican
Oliver Brown v. Board of Education,2,Crash Course,None,None,None
Oliver Brown,5,Crash Course,male,baseball player,None
Linda Brown,6,Crash Course,female,teacher|human rights activist|activist,African Americans
Thurgood Marshall,8,Crash Course,male,lawyer|judge|politician|jurist,African Americans
Oliver Brown v. Board,3,Crash Course,None,None,None
marijuana,3,Crash Course,None,None,None
Charles de L'Anne,16,Crash Course,None,None,None
Harry,4,Crash Course,male,visual artist|rugby league player,None
Shaw,1,Crash Course,female,basketball player,None
Zora Neale,19,Crash Course,None,None,None
Alice Walker,6,Crash Course,female,screenwriter|actor|short story writer|writer|novelist|university teacher|poet|climate activist|film producer|educator|essayist|civil rights advocate|children's writer,African Americans
Toni Morrison,65,Crash Course,female,writer|poet|novelist|editing staff|librettist|university teacher|audiobook narrator|children's writer,African Americans
William Still,6,Crash Course,male,historian|businessperson|activist|writer,African Americans
William,1,Crash Course,male,artist,None
Franklin Delano Roosevelt's,3,Crash Course,None,None,None
Samuel Adams,1,Crash Course,male,politician|philosopher,None
Dunmore,5,Crash Course,male,scientific illustrator|photographer,None
George Pullman,6,Crash Course,male,entrepreneur|inventor|fabricator,None
Bayard Rustin,18,Crash Course,male,LGBTQ rights activist|politician|civil rights advocate|political campaign staff|political activist|trade unionist,African Americans
Ida B. James Wells Ida B. Wells Barnett,18,Crash Course,None,None,None
Ida B. James Wells Ida B. Wells Barnett's,5,Crash Course,None,None,None
Elizabeth Key,23,Crash Course,female,activist,African Americans
Thomas Key,6,Crash Course,male,drawer|painter,None
John Maltram,5,Crash Course,None,None,None
James Weldon Johnson,5,Crash Course,male,writer|composer|poet|lawyer|politician|jurist|songwriter|novelist|diplomat,African Americans
Walter White,5,Crash Course,male,journalist|human rights activist|novelist|essayist,None
Peter,1,Crash Course,male,hermit|monk,None
Latasha Harlins,7,Crash Course,female,schoolchild,None
Soon Ja Du,5,Crash Course,female,businessperson,None
Martin Luther King Jr. - Malcolm Malcolm X,15,Crash Course,None,None,None
- Malcolm Malcolm X,20,Crash Course,None,None,None
Martin Luther King Jr. -,8,Crash Course,None,None,None
Malcolm Malcolm X,9,Crash Course,None,None,None
Elijah Muhammad,7,Crash Course,male,Muslim minister|politician,None
Darren Wilson,6,Crash Course,male,drummer,None
Eric Garner,8,Crash Course,male,horticulturist,African Americans
Oprah,5,Crash Course,female,actor|writer|reporter|businessperson|television presenter|television producer|voice actor|journalist|film producer|patron of the arts|motivational speaker|autobiographer|podcaster|talk show host,African Americans
Martin Luther Coretta,58,Crash Course,None,None,None
Scott King Jr.,58,Crash Course,None,None,None
Isabella,1,Crash Course,female,None,None
George Fox,12,Crash Course,male,theologian|writer,None
Clarence Thomas,38,Crash Course,male,judge|lawyer|politician,African Americans
Thomas,2,Crash Course,male,photographer|artist|visual artist|drawer|sculptor|painter,None
Anita Hill,28,Crash Course,female,professor|lawyer|human rights activist|women's rights activist,African Americans
Dwight D. Dwight D. Eisenhower,1,Crash Course,None,None,None
Baker,2,Crash Course,male,police officer|ornithologist,None
Kennedy,1,Crash Course,male,politician|writer|statesperson|journalist|naval officer|anti-communist,Irish Americans
Emmett Till,8,Crash Course,male,schoolchild,African Americans
Roy Bryant,9,Crash Course,male,None,None
J.W. J.W. Millam,7,Crash Course,None,None,None
Mamie Till,6,Crash Course,female,writer|teacher|civil rights advocate,None
Sophia,2,Crash Course,female,None,None
Edward Covey,10,Crash Course,male,None,None
Anna Murray,8,Crash Course,female,writer|physician|governess|autobiographer,None
God,1,Crash Course,male,musician|disc jockey|DJ producer,None
Johnson,2,Crash Course,male,painter|visual artist,None
Marsha P. Marsha P. Johnson,29,Crash Course,None,None,None
Sylvia Rivera,6,Crash Course,trans woman,women's rights activist|LGBTQ rights activist,None
Jemmy,8,Crash Course,male,peddler|military personnel|soldier,None
Craig,731,Crash Course,male,screenwriter|animator|television producer|cartoonist|television director,None
Taft,2,Crash Course,male,botanist,None
B.,1,Crash Course,male,jazz musician|saxophonist,None
Thomas Hobbes,1,Crash Course,male,in-home tutor|philosopher of law|writer|political scientist|philosopher|mathematician|economist|politician|historian|translator,None
Law,1,Crash Course,male,photographer,None
Clinton,8,Crash Course,male,teacher|lawyer|diplomat|saxophonist|autobiographer|writer|politician|statesperson|governor|jurist,None
Bush,5,Crash Course,male,politician|businessperson|rugby union player|military officer|motivational speaker|statesperson|autobiographer|painter|financier,None
Obama,2,Crash Course,male,lawyer|political writer|community organizer|politician|jurist|statesperson|academic|memoirist|podcaster,African Americans
trumps,1,Crash Course,None,None,None
Carr,1,Crash Course,male,painter,None
Gerry,1,Crash Course,male,physicist,None
Will Craig,28,Crash Course,male,baseball player,None
Hooray,4,Crash Course,female,snooker player,None
Bill,1,Crash Course,male,politician|ambassador|diplomat,None
Reagan,3,Crash Course,None,None,None
Phil,6,Crash Course,male,botanical collector|botanist,None
Yummy,1,Crash Course,male,None,None
Andrew Jackson's,1,Crash Course,None,None,None
Robert Shapiro,1,Crash Course,male,university teacher|chemist|biochemist,None
Donald Trump,1,Crash Course,male,actor|writer|businessperson|politician|entrepreneur|merchant|chief executive officer|television producer|investor|business magnate|restaurateur|film producer|real estate entrepreneur|conspiracy theorist|game show host,White Americans
Grutter,1,Crash Course,None,None,None
Hmm,1,Crash Course,None,None,None
Tell Craig,7,Crash Course,None,None,None
Miller,1,Crash Course,male,zoologist|curator|botanist,None
Marbury,1,Crash Course,None,None,None
Notice Craig,25,Crash Course,None,None,None
Aztecs,1,Crash Course,None,None,None
George W. Bush,1,Crash Course,male,businessperson|politician|military officer|statesperson|painter|financier|rugby union player|motivational speaker|autobiographer,None
Scalia,1,Crash Course,male,lawyer|judge|professor|jurist,None
Ruth Bader Ginsburg,1,Crash Course,female,judge|lawyer|jurist,None
William Rehnquist,1,Crash Course,male,judge|lawyer|politician|historian,None
Breyer,2,Crash Course,None,None,None
Autos Tales,26,PragerU,None,None,None
Jill,182,PragerU,female,ice hockey player,None
Otto,778,PragerU,male,screenwriter|actor|singer|comedian|showman|voice actor|film director|caricaturist|dub actor,None
Hop,6,PragerU,male,comics artist|cartoonist,None
Otto's Tales,66,PragerU,None,None,None
Saint Smidge,16,PragerU,None,None,None
Ruff,5,PragerU,male,rapper,None
Dennis,320,PragerU,female,singer,None
Duke,9,PragerU,male,pornographic actor,None
Juan,11,PragerU,male,association football player,None
Martin Luther King Jr. Jr.,6,PragerU,None,None,None
Martin Luther King Jr.,87,PragerU,male,opinion journalist|politician|writer|pastor|pacifist|peace activist|preacher|civil rights advocate|human rights activist,African Americans
Otto Waalkes,6,PragerU,male,screenwriter|actor|singer|comedian|showman|voice actor|film director|caricaturist|dub actor,None
Jim Crow,13,PragerU,male,classical scholar|archaeologist|university teacher|classical archaeologist,None
Rosa Parks,9,PragerU,female,public figure|civil rights advocate|human rights activist|political activist|autobiographer,African Americans
Martin Luther King Jr,7,PragerU,None,None,None
King,11,PragerU,male,clergyman|drawer|entomologist|artist,None
Johnson,3,PragerU,male,painter|visual artist,None
Abraham,30,PragerU,male,priest,None
George Washington,298,PragerU,male,engineer|politician|writer|revolutionary|army officer|geometer|farmer|statesperson|cartographer,None
Abraham Lincoln,89,PragerU,male,politician|writer|lawyer|farmer|military officer|statesperson|postmaster,None
Smidge,148,PragerU,None,None,None
Hmm,27,PragerU,None,None,None
May,6,PragerU,female,association football player,None
Wampo,8,PragerU,None,None,None
Prep,7,PragerU,None,None,None
Otto nudged Dennis,20,PragerU,None,None,None
Dennis Prager,8,PragerU,male,writer|theologian|journalist|radio personality|opinion journalist|YouTuber,None
Kelly,20,PragerU,male,association football player,None
Dad,7,PragerU,male,preacher|cult leader,None
Otto and Dennis,86,PragerU,None,None,None
Otto and Dennis's,6,PragerU,None,None,None
Christopher Columbus,29,PragerU,male,sailor|inventor|explorer|seafarer|traveler,None
Marco Polo,3,PragerU,male,writer|ambassador|entrepreneur|explorer|diplomat|traveler|merchant|world traveler|memoirist,None
Christopher Columbus's,3,PragerU,None,None,None
Zoom,1,PragerU,male,record producer|composer|musician,None
Franklin Delano Roosevelt,11,PragerU,male,statesperson,None
Otto!,7,PragerU,None,None,None
Yay,20,PragerU,male,professional gamer,None
Arlen,15,PragerU,None,None,None
Daniel,26,PragerU,male,composer,None
King Darius,15,PragerU,None,None,None
Betsy Ross,19,PragerU,female,designer|upholsterer,None
Abigail Adams,26,PragerU,female,politician|writer,None
Madison,17,PragerU,male,radio personality,None
Harriet Tubman,5,PragerU,female,nurse|writer|suffragist|human rights activist|feminist|spy|political activist|abolitionist,African Americans
Harriet,13,PragerU,female,singer|songwriter,None
Woodman,5,PragerU,male,basketball official|basketball player,None
Craig,6,PragerU,male,screenwriter|animator|television producer|cartoonist|television director,None
Sarah,8,PragerU,female,pornographic actor,None
Lieber,12,PragerU,None,None,None
Uncle Sam,224,PragerU,male,singer,None
Betsy,21,PragerU,female,writer|poet,None
John Ross,13,PragerU,male,musician|conductor|organist|music director,None
George Washington's,11,PragerU,None,None,None
wolf,28,PragerU,None,None,None
Otto the Dog,6,PragerU,None,None,None
Abby,13,PragerU,female,association football player|podcaster,None
Otto the Bulldog,15,PragerU,None,None,None
Jesus,2,PragerU,male,teacher|preacher|thaumaturge|healer|prophet|tektōn|Messiah|religious leader|father of faith|rabbi|carpenter|pastor,Jewish people
John F. John F. Kennedy,6,PragerU,None,None,None
Jackie,25,PragerU,male,manager|racing automobile driver|entrepreneur|Formula One driver|sport shooter,None
Medina,20,PragerU,female,voice actor|composer|recording artist|pop singer,None
Alfred the Great,6,PragerU,male,monarch|writer|politician,None
Greeks,3,PragerU,None,None,None
King Midas,12,PragerU,None,None,None
Midas,8,PragerU,male,None,None
Francis Scott Key,9,PragerU,male,writer|lawyer|poet|lyricist|poet lawyer,None
God,12,PragerU,male,musician|disc jockey|DJ producer,None
Rabbit,19,PragerU,male,actor|basketball coach|basketball player,None
Billy Chipmunk,5,PragerU,None,None,None
John Marshall,19,PragerU,male,jazz musician|percussionist,None
Thurgood Marshall,2,PragerU,male,lawyer|judge|politician|jurist,African Americans
Otto the Bulldog and Smidge,22,PragerU,None,None,None
John Muir,12,PragerU,male,naturalist|writer|inventor|geologist|botanist|philosopher|mountaineer|essayist|preservationist|glaciologist|conservationist|ecologist|autobiographer|explorer,None
Martha Washington,1,PragerU,female,politician,None
John Adams',4,PragerU,None,None,None
John,15,PragerU,male,Catholic priest|Catholic bishop,None
Ellis,7,PragerU,male,cricketer,None
Abigail,49,PragerU,female,None,None
Millard Fillmore,28,PragerU,male,lawyer|politician|statesperson,None
Mary,14,PragerU,female,None,None
Woodrow Wilson,2,PragerU,male,writer|teacher|lawyer|university teacher|politician|academic|jurist|statesperson|political scientist,None
Eleanor Roosevelt,1,PragerU,female,writer|politician|diplomat|columnist|human rights activist|journalist|peace activist|autobiographer|women's rights activist,None
Ronald Reagan,35,PragerU,male,screenwriter|actor|politician|military officer|statesperson|lifeguard|character actor|announcer|voice actor|art collector|television actor|film actor|trade unionist|autobiographer|game show host|diarist|anti-communist,None
Laura,21,PragerU,None,researcher,None
John Adams,109,PragerU,male,politician,None
David,22,PragerU,male,drawer|architect,None
Saul,6,PragerU,male,writer|rabbi|missionary|theologian|artisan|religious figure|traveler,None
Goliath,12,PragerU,male,professional wrestler|association football player,None
Manana Paloma,27,PragerU,None,None,None
Isabella,3,PragerU,female,None,None
Manana Paloma's,9,PragerU,None,None,None
Douglas,7,PragerU,male,None,None
Thomas Edison,17,PragerU,male,businessperson|screenwriter|inventor|film director|engineer|entrepreneur|physicist|mathematician,Americans
Terry Stahl,5,PragerU,None,None,None
George W. George W. Bush,17,PragerU,None,None,None
George W. Bush,1,PragerU,male,businessperson|politician|military officer|statesperson|painter|financier|rugby union player|motivational speaker|autobiographer,None
Antiochus,11,PragerU,male,sculptor,None
William Tell,29,PragerU,male,guitarist|musician|singer-songwriter,None
Gessler,24,PragerU,None,None,None
George George Washington,7,PragerU,None,None,None
King George,7,PragerU,male,actor|influencer,None
George,37,PragerU,male,thaumaturge|dragonslayer|soldier,None
colonists,2,PragerU,None,None,None
Anna Lee Fisher,5,PragerU,female,physician|astronaut|chemist,None
Look Dennis,18,PragerU,None,None,None
Noah,79,PragerU,male,tribal chief,None
Teddy,9,PragerU,male,naturalist|writer|politician|historian|statesperson|ornithologist|rancher|essayist|explorer|conservationist|autobiographer|diarist,None
John Hancock,28,PragerU,male,merchant|politician|entrepreneur|statesperson,None
Ben Franklin,2,PragerU,male,writer|politician|diplomat,None
John Jay,4,PragerU,male,judge|lawyer|politician|diplomat,None
Benjamin Franklin,30,PragerU,male,politician,None
Pearl Harbour,7,PragerU,female,singer|musician|actor,None
Kenneth,18,PragerU,male,hairdresser,None
Kenny,8,PragerU,male,swimmer,None
Nene,5,PragerU,male,association football player,None
Peter,45,PragerU,male,hermit|monk,None
FDR,2,PragerU,male,statesperson,None
Finna,8,PragerU,female,rapper,None
Henry Acres,20,PragerU,male,ice hockey coach|ice hockey player,None
Thomas Jefferson,148,PragerU,male,writer|teacher|lawyer|architect|politician|farmer|jurist|diplomat|inventor|statesperson|paleontologist|archaeologist|philosopher|cryptographer,None
Hytale,8,PragerU,None,None,None
John Henry,35,PragerU,male,politician,None
Alice Barker,22,PragerU,female,None,None
Ducky Lucky,10,PragerU,None,None,None
Goosey Lucy,9,PragerU,None,None,None
Turkey Lurky,12,PragerU,None,None,None
Foxy Locksy,6,PragerU,None,None,None
Otto knew Dennis,20,PragerU,None,None,None
Otto reminded,14,PragerU,None,None,None
Otto reminded Smidge,29,PragerU,None,None,None
Otto knew Dennis's,7,PragerU,None,None,None
Ann Willing,8,PragerU,female,socialite,None
Ratten,11,PragerU,None,None,None
Heights,16,PragerU,None,None,None
Snake,7,PragerU,male,basketball player,None
Lewis,6,PragerU,female,writer|screenwriter|journalist|children's writer|novelist|film producer,None
William Clark,5,PragerU,male,naturalist|military personnel|politician|explorer,None
Paul Rosenberg,29,PragerU,male,art collector|art dealer,None
Babe,9,PragerU,female,basketball player|tennis player|javelin thrower|swimmer|baseball player|autobiographer|golfer|high jumper|competitive diver,None
Swindler,13,PragerU,None,None,None
Jane Fennell,12,PragerU,female,television presenter,None
Theodore Roosevelt,68,PragerU,male,naturalist|writer|politician|historian|statesperson|ornithologist|rancher|essayist|explorer|conservationist|autobiographer|diarist,None
Abraham Lincoln's,3,PragerU,None,None,None
Look Otto,7,PragerU,None,None,None
Harry Truman,30,PragerU,male,businessperson|politician|judge|military officer|diarist,None
Neil,7,PragerU,None,researcher,None
Buzz,6,PragerU,male,ice hockey player,None
Herbert,20,PragerU,male,illustrator|comics artist|painter|cartoonist|sculptor,None
Herbert Hoover,8,PragerU,male,writer|engineer|businessperson|politician|statesperson|geologist|mining engineer,None
Prager,7,PragerU,male,teacher|botanical collector|botanist|bryologist|pteridologist,None
Anderson,12,PragerU,male,association football player,None
James Madison,142,PragerU,male,writer|lawyer|diplomat|politician|statesperson|philosopher,None
Fox,6,PragerU,male,lepidopterist|physician|scientific collector,None
Squanto,8,PragerU,male,guide|interpreter,None
Guest,12,PragerU,male,botanist,None
Mess,43,PragerU,None,None,None
Patriot Pop Quiz,56,PragerU,None,None,None
William McKinley,23,PragerU,male,politician|lawyer|statesperson,None
Reagan,12,PragerU,None,None,None
Obama,4,PragerU,male,lawyer|political writer|community organizer|politician|jurist|statesperson|academic|memoirist|podcaster,African Americans
Taylor,31,PragerU,male,zoologist|university teacher|ichthyologist|herpetologist,None
James Buchanan,30,PragerU,male,lawyer|politician|diplomat|statesperson,None
Dred Scott,1,PragerU,male,activist,None
Lorelai,20,PragerU,None,None,None
Andrew Jackson,59,PragerU,male,lawyer|politician|military officer|statesperson|judge,None
Franklin Pierce,1,PragerU,male,lawyer|politician|statesperson,None
Gary,18,PragerU,male,singer|record producer|songwriter|restaurateur|music promoter,None
James Monroe,30,PragerU,male,writer|lawyer|politician|farmer|diplomat|statesperson,None
John Quincy Adams,34,PragerU,male,writer|lawyer|politician|diplomat|statesperson|diarist,None
Martin Van Buren,30,PragerU,male,writer|lawyer|politician|diplomat|statesperson,None
Liam,16,PragerU,male,researcher|Wikimedian in residence,None
Hendrix,7,PragerU,male,guitarist,African Americans
Yummy,8,PragerU,male,None,None
Marco,15,PragerU,male,heretic|theologian|clergyman|religious leader|gnostic,None
Herb Brooks,23,PragerU,male,ice hockey player|ice hockey coach,None
Sauerkraut,6,PragerU,None,None,None
Patriot Pop Quiz Question,6,PragerU,None,None,None
Nah,5,PragerU,None,None,None
Elijah,63,PragerU,male,singer,None
Flag Trophy,6,PragerU,None,None,None
Ethan,79,PragerU,female,ice hockey player,None
Breck,12,PragerU,female,hymnwriter,None
Lou Henry Hoover,24,PragerU,female,president|politician|geologist,None
Warren G. Harding,3,PragerU,male,businessperson|politician|statesperson|newspaper editor,None
Calvin Coolidge,25,PragerU,male,lawyer|politician|statesperson|autobiographer,None
Warren G. Warren G. Harding,2,PragerU,None,None,None
Donald Trump,4,PragerU,male,actor|writer|businessperson|politician|entrepreneur|merchant|chief executive officer|television producer|investor|business magnate|restaurateur|film producer|real estate entrepreneur|conspiracy theorist|game show host,White Americans
Condoleezza Rice,24,PragerU,female,writer|politician|diplomat|pianist|political scientist|pedagogue|university teacher|autobiographer|academic,African Americans
George H. W. George W. Bush,4,PragerU,None,None,None
Amelie,5,PragerU,None,None,None
B. Thomas Jefferson,5,PragerU,None,None,None
Eww,7,PragerU,None,None,None
James James,13,PragerU,male,poet|composer|Christian minister,None
Jaylin,5,PragerU,None,None,None
Anna,16,PragerU,female,None,None
Angela,14,PragerU,female,actor|singer,None
Sandra Day O'Connor,21,PragerU,female,lawyer|judge|politician|jurist,None
George Bush,15,PragerU,male,businessperson|politician|military officer|statesperson|painter|financier|rugby union player|motivational speaker|autobiographer,None
Bill Clinton,3,PragerU,male,teacher|lawyer|diplomat|saxophonist|autobiographer|writer|politician|statesperson|governor|jurist,None
Barack Obama,1,PragerU,male,lawyer|political writer|community organizer|politician|jurist|statesperson|academic|memoirist|podcaster,African Americans
Alex,13,PragerU,None,None,None
Silas,8,PragerU,male,comics artist|animator|drawer|screenwriter|science fiction writer|animation director|producer|cartoonist|film director|film producer|director,None
Alexander Hamilton,106,PragerU,male,Christian minister,None
Dwight D. Dwight D. Eisenhower,9,PragerU,None,None,None
C. Ronald Reagan,10,PragerU,None,None,None
Lucy,21,PragerU,female,None,None
Amy Coney Barrett,26,PragerU,female,jurist|university teacher|judge|lawyer,None
Trump,2,PragerU,male,actor|writer|businessperson|politician|entrepreneur|merchant|chief executive officer|television producer|investor|business magnate|restaurateur|film producer|real estate entrepreneur|conspiracy theorist|game show host,White Americans
Ruth Bader Ginsburg,1,PragerU,female,judge|lawyer|jurist,None
strawberry,6,PragerU,None,None,None
Captain Sophia,27,PragerU,None,None,None
Sophia,42,PragerU,female,None,None
Frederick Douglass,6,PragerU,male,film editor|writer|businessperson|autobiographer|politician|orator|suffragist|diplomat|abolitionist|caulker|editor|journalist,African Americans
Jefferson,4,PragerU,male,association football player,None
Hudson,31,PragerU,male,painter|visual artist|art collector|portraitist,None
Antonio,19,PragerU,male,Catholic bishop|Catholic priest,None
Thomas Jefferson's,6,PragerU,None,None,None
Monticello,4,PragerU,None,None,None
George III,26,PragerU,male,politician|ruler|monarch|aristocrat|art collector|patron of the arts,None
Charlie,29,PragerU,female,researcher,None
Margaret Thatcher,12,PragerU,female,politician|statesperson|chemist|barrister|autobiographer,White British
Claire,83,PragerU,female,author|nun|founder of Catholic religious community|mystic|philosopher|religious writer|Poor Clare nun,None
James Madison's,9,PragerU,None,None,None
Megan,28,PragerU,female,screenwriter|television producer|lyricist|storyteller|film producer,None
James,25,PragerU,male,Catholic priest|Catholic bishop,None
Noa,10,PragerU,female,composer|singer|jazz musician,None
Golda Meir,22,PragerU,female,teacher|politician,None
Ewww,22,PragerU,None,None,None
Aiden,21,PragerU,None,None,None
Oliver,19,PragerU,male,singer,None
Andrew Mellon,30,PragerU,male,politician|diplomat|banker|art collector,None
Warren Harding,5,PragerU,male,businessperson|politician|statesperson|newspaper editor,None
Ava,6,PragerU,female,immured|poet|writer,None
Simon,7,PragerU,male,Catholic priest|Catholic bishop,None
Eva,10,PragerU,female,politician|stage actor|film actor|trade unionist|suffragist|women's rights activist,None
James Monroe Doctrine,5,PragerU,None,None,None
Job Samuel,16,PragerU,None,None,None
James Polk,17,PragerU,male,lawyer|politician|farmer|statesperson,None
James K. James K. Polk,6,PragerU,None,None,None
Paul Revere,27,PragerU,male,silversmith|entrepreneur|military personnel|Minutemen,None
Jimmy,2,PragerU,male,None,None
John Tyler,41,PragerU,male,lawyer|politician|statesperson,None
Hillary Clinton,1,PragerU,female,lawyer|politician|jurist|diplomat|university teacher|film producer|podcaster|autobiographer,None
Lenoy Ashram,21,PragerU,None,None,None
Lenoy Ashram's,5,PragerU,None,None,None
Grover Cleveland,23,PragerU,male,writer|politician|statesperson|lawyer|executioner,Scotch-Irish Americans
Gerald Ford,41,PragerU,male,lawyer|politician|military officer|statesperson|gridiron football player|autobiographer|American football player,None
Richard Nixon,20,PragerU,male,politician|lawyer|military officer|statesperson|autobiographer,None
Eisenhower,1,PragerU,male,politician|writer|military personnel|military officer|statesperson|army officer,None
Kennedy,1,PragerU,male,politician|writer|statesperson|journalist|naval officer|anti-communist,Irish Americans
Give Josiah,26,PragerU,None,None,None
Andrew Jackson's,3,PragerU,None,None,None
Josiah,23,PragerU,male,musician,None
Give Josiah's,8,PragerU,None,None,None
Theodore Roosevelt's,1,PragerU,None,None,None
Melody,13,PragerU,female,television presenter|singer,None
Ariel,9,PragerU,female,singer,None
Ulysses S. Ulysses S. Grant,9,PragerU,None,None,None
Ulysses S. Grant,23,PragerU,male,statesperson|writer|explorer|army officer,None
Ulysses S. Grant's,4,PragerU,None,None,None
Robert E. Robert E. Lee,3,PragerU,None,None,None
Robert E. Lee,3,PragerU,male,military personnel|military officer|army officer,None
Mark Twain,18,PragerU,male,teacher|journalist|writer|autobiographer|humorist|novelist|travel writer|science fiction writer|prose writer|aphorist|children's writer|opinion journalist,None
Kira,10,PragerU,female,singer,None
Carrie Strug,9,PragerU,None,None,None
Shelby,9,PragerU,female,model,None
Silly String,5,PragerU,None,None,None
Remind Samantha,14,PragerU,None,None,None
Ayn Rand,16,PragerU,female,screenwriter|writer|playwright|science fiction writer|journalist|literary critic|philosopher|novelist|essayist,Jewish people
John Kennedy,1,PragerU,male,researcher,None
James A. James A. Garfield,28,PragerU,None,None,None
Lyric,10,PragerU,female,actor,None
Jeb Bush,1,PragerU,male,businessperson|writer|real estate developer|politician|governor|banker|bookbinder,None
Wilbur,5,PragerU,female,comics writer,None
Stalwarts,8,PragerU,None,None,None
Andrew Johnson,33,PragerU,male,tailor|politician|military officer|statesperson,None
Kinda,4,PragerU,None,None,None
Liel and Saul,5,PragerU,None,None,None
Jason Phipps Morgan,5,PragerU,None,researcher,None
J. P. Morgan,18,PragerU,male,entrepreneur|banker|art collector|financier,None
J. P. J. P. Morgan,2,PragerU,None,None,None
Yuen,12,PragerU,male,politician,None
William Henry Harrison,49,PragerU,male,politician|military officer|diplomat|statesperson,None
May Johnny,31,PragerU,None,None,None
Benjamin Harrison,16,PragerU,male,lawyer|politician|writer|military officer|statesperson,None
William Tecumseh Sherman,2,PragerU,male,lawyer|writer|banker|military officer,None
Johnny,5,PragerU,male,baseball manager|basketball coach,None
Elizabeth,3,PragerU,female,None,None
Albert,12,PragerU,male,None,None
Henry,21,PragerU,male,film producer,None
Solomon,5,PragerU,male,Catholic bishop|priest,None
Harry,1,PragerU,male,visual artist|rugby league player,None
Andrew,6,PragerU,male,politician,None
Winston Churchill,7,PragerU,male,politician|historian,None
Chester Lauren A. Lauren A. Arthur,6,PragerU,None,None,None
Lauren A. Arthur,16,PragerU,None,None,None
Lauren A. Arthur's,5,PragerU,None,None,None
Lauren B. Ew,15,PragerU,None,None,None
James Garfield,2,PragerU,male,writer|lawyer|military personnel|politician|statesperson,None
Sam,45,PragerU,male,boxer|baseball player|boxing trainer,None
Andrew Carnegie,41,PragerU,male,economist|entrepreneur|writer|merchant|business magnate|industrialist|philanthropist|fabricator,None
Lincoln,1,PragerU,female,badminton player,None
Jace,22,PragerU,male,visual artist|graffiti artist,None
Levi,38,PragerU,male,zoologist|university teacher|entomologist|arachnologist,None
Cornelius Vanderbilt,20,PragerU,male,railway executive|entrepreneur,None
Joe,2,PragerU,male,politician|lawyer|diplomat|journalist,None
Benjamin,2,PragerU,male,comics artist|writer,None
George H. W. George H. W. Bush,4,PragerU,None,None,None
Jimmy Carter,1,PragerU,male,businessperson|writer|engineer|novelist|peace activist|naval officer|submariner|politician|environmentalist|autobiographer|farmer|humanitarian|diplomat|statesperson|human rights activist,None
Saddam Hussein,2,PragerU,male,writer|military personnel|politician|revolutionary|novelist,None
Rutherford B. Rutherford B. Hayes,16,PragerU,None,None,None
Quartz,7,PragerU,male,None,None
Rutherford B. Hayes,7,PragerU,male,lawyer|military officer|statesperson,None
Samuel J. Samuel J. Tilden,1,PragerU,None,None,None
Huckleberry Finn,5,PragerU,None,None,None
Porter,16,PragerU,male,botanist,None
Charles M. Charles M. Schwab,5,PragerU,None,None,None
Charles M. Schwab,29,PragerU,male,businessperson|engineer,None
Crockett,11,PragerU,male,botanist,None
Joshua,14,PragerU,male,teacher|preacher|thaumaturge|healer|prophet|tektōn|Messiah|religious leader|father of faith|rabbi|carpenter|pastor,Jewish people
Ali,9,PragerU,female,personal assistant|reality television participant,None
George P. George P. Mitchell,26,PragerU,None,None,None
John D. John D. Rockefeller,22,PragerU,None,None,None
William,16,PragerU,male,artist,None
B.,4,PragerU,male,jazz musician|saxophonist,None
John Wilkes Booth,1,PragerU,male,actor|writer|stage actor,None
William Seward,1,PragerU,male,writer|lawyer|politician|diplomat,None
Scarlett,10,PragerU,female,singer,None
Aria,5,PragerU,female,pornographic actor,None
Thomas Paine,2,PragerU,male,writer|politician|entrepreneur|philosopher|journalist|opinion journalist|prose writer,None
Zachary Taylor,43,PragerU,male,statesperson,None
Declan,5,PragerU,None,None,None
Northerners,2,PragerU,None,None,None
Katen,10,PragerU,male,painter,None
Winfield Scott,1,PragerU,male,politician|military officer,None
Ta-da,13,PragerU,None,None,None
Charles Lindbergh,2,PragerU,male,engineer|fighter pilot|inventor|aircraft pilot|peace activist|autobiographer|diarist|air force officer|aviation writer,None
Amelia Earhart,4,PragerU,female,travel writer|journalist|aircraft pilot|memoirist|women's rights activist|aviation writer,None
Crafts History,18,PragerU,None,None,None
Lyndon B. Lyndon B. Johnson,2,PragerU,None,None,None
Clark,3,PragerU,female,athletics competitor,None
Fred Harvey,23,PragerU,male,businessperson,None
Push,1,PragerU,male,television presenter|actor|model|radio personality|television actor,None
George Washington Carver,24,PragerU,male,inventor|chemist|biologist|university teacher|botanist|mycologist,African Americans
Street Smarts,48,PragerU,None,None,None
Maya,6,PragerU,male,None,None
Abe Lincoln,2,PragerU,male,politician|writer|lawyer|farmer|military officer|statesperson|postmaster,None
Diego,6,PragerU,male,association football player,None
Bennett,4,PragerU,male,physician|ichthyologist|zoologist,None
Street Smart,34,PragerU,None,None,None
Selena,12,PragerU,female,spokesperson|actor|singer|fashion designer|television actor|film actor,None
Selena Lewis,11,PragerU,None,None,None
